age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,mood_rating,physical_activity_hours_per_week,location_type,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,mindfulness_minutes_per_day
18,2,3.9,4.0,1.3,0.5,1.4,2.5,4.0,2.7,0.7,4.8,9,2.5,Urban,1,1,143.8,1.0
64,1,4.2,2.1,0.5,1.5,3.3,4.0,4.0,2.5,1.8,5.3,8,2.6,Suburban,0,0,126.1,21.9
38,0,7.3,3.3,1.7,1.2,1.7,0.0,0.0,3.3,1.0,7.5,8,5.3,Urban,0,1,105.7,11.5
46,0,2.1,4.5,2.9,2.2,0.0,2.2,1.9,3.6,2.5,4.6,10,4.0,Urban,0,0,109.1,26.9
57,0,8.0,1.5,1.1,1.0,1.4,1.5,0.3,0.0,0.0,6.3,10,6.1,Rural,1,1,96.1,6.0
18,0,8.5,0.0,2.2,1.6,2.1,1.4,0.7,1.9,0.9,6.1,3,1.8,Suburban,1,0,138.0,20.3
49,0,6.4,4.0,1.9,1.3,2.0,3.8,0.0,2.8,1.6,5.6,9,0.7,Suburban,0,0,191.7,10.0
45,1,6.3,6.8,1.4,2.0,2.5,1.3,1.0,3.9,0.2,4.9,8,5.0,Rural,0,0,148.9,31.3
34,0,4.3,3.0,0.1,0.5,1.7,3.0,0.6,2.4,2.1,4.2,3,3.0,Urban,0,1,183.2,7.7
33,0,7.3,3.3,3.4,0.8,1.6,0.7,3.2,4.3,2.1,4.9,10,1.4,Suburban,1,0,174.1,34.0
18,0,6.7,2.6,2.5,0.5,0.1,3.2,1.0,3.2,0.8,6.4,1,4.0,Urban,0,1,127.6,13.5
18,0,4.2,5.4,4.7,1.0,3.0,2.0,0.0,3.0,3.8,7.2,5,1.6,Suburban,0,1,211.9,16.8
60,1,5.2,2.9,3.1,0.4,1.2,1.7,2.0,2.4,0.1,8.4,4,4.4,Urban,1,0,200.0,23.6
16,0,5.7,2.7,3.3,0.2,0.5,0.2,1.8,2.5,0.0,6.9,8,4.0,Urban,0,0,191.1,3.7
42,0,5.2,4.4,0.3,0.0,4.1,1.7,1.7,2.9,0.7,7.2,6,2.5,Rural,0,1,170.8,17.8
23,1,3.3,2.3,0.2,0.0,3.2,1.2,2.7,2.2,1.4,8.4,10,0.0,Urban,1,0,133.0,7.7
42,0,7.4,1.1,2.0,1.3,1.1,4.1,3.5,3.9,0.0,6.9,5,1.2,Urban,1,1,132.9,11.2
43,1,5.5,4.3,0.9,0.8,0.0,2.1,1.7,3.6,1.8,7.7,9,6.0,Urban,0,0,148.5,10.7
36,1,6.0,2.1,1.3,0.4,0.8,1.3,2.3,4.1,3.7,6.0,6,6.5,Urban,0,1,218.9,14.6
21,1,4.8,1.5,4.5,0.7,3.1,1.2,1.7,1.1,0.0,7.4,3,8.2,Urban,0,1,205.9,14.2
15,1,7.0,6.2,3.2,0.7,1.7,0.4,2.6,1.1,1.4,6.8,6,3.8,Urban,0,1,77.9,5.4
63,1,6.4,2.7,1.1,0.5,0.2,3.8,0.2,3.1,2.2,6.2,4,0.8,Suburban,1,0,163.0,11.0
43,0,8.4,3.7,0.0,1.8,2.3,3.5,2.7,2.4,2.0,8.4,5,5.7,Suburban,1,1,25.6,0.0
52,1,7.0,3.0,1.0,1.7,1.3,1.9,2.3,2.8,3.4,5.1,6,2.5,Suburban,1,1,127.9,17.9
49,0,5.6,1.7,1.4,1.8,0.9,4.6,0.8,1.0,0.7,5.5,9,1.6,Rural,0,1,116.1,23.6
48,0,4.5,4.0,1.7,1.1,0.9,2.0,4.7,0.6,3.2,7.9,3,3.7,Suburban,0,1,177.8,11.5
36,0,7.7,3.5,0.7,1.1,2.8,3.3,0.4,2.8,1.1,7.7,1,6.8,Urban,0,1,95.6,0.0
43,0,5.4,2.0,3.1,0.7,2.0,2.7,2.4,1.5,0.7,6.5,2,2.8,Urban,0,1,73.6,15.9
18,1,5.7,3.6,1.3,0.6,0.0,1.3,0.9,3.4,3.1,6.9,8,3.0,Suburban,0,1,125.1,3.9
14,0,5.7,2.2,2.6,1.0,1.9,2.2,2.7,1.7,0.8,7.1,4,0.0,Suburban,0,0,149.6,11.5
32,1,5.2,1.3,2.1,1.3,1.6,2.4,4.4,1.3,2.3,6.9,7,3.2,Urban,0,0,63.1,15.5
40,0,5.7,1.2,2.9,1.6,1.1,0.4,2.9,0.0,0.7,6.8,2,4.3,Urban,0,1,206.9,14.4
23,2,9.9,3.4,1.8,0.7,1.1,2.3,1.9,4.1,0.0,5.5,10,2.8,Suburban,0,0,139.9,18.6
16,1,3.9,2.4,1.1,0.4,0.6,3.4,3.1,3.4,0.0,8.0,8,3.0,Suburban,0,1,151.3,11.2
27,1,4.4,5.3,1.4,1.4,0.8,1.2,1.3,0.6,1.9,6.3,10,3.5,Suburban,0,1,205.1,11.4
18,0,8.8,2.9,1.4,0.1,1.8,1.7,2.6,0.0,0.1,5.3,9,0.9,Urban,0,0,113.4,15.9
61,0,5.3,1.8,4.1,1.0,1.2,0.7,2.1,1.7,1.0,6.7,7,0.0,Suburban,0,0,224.1,9.4
42,0,5.1,3.2,2.1,1.0,2.0,1.4,0.5,3.7,0.6,6.9,10,2.8,Suburban,1,0,150.3,4.5
50,1,8.1,1.1,2.0,0.8,0.7,1.5,4.1,1.8,0.3,7.0,1,2.5,Rural,0,1,189.6,13.6
63,0,3.2,2.9,2.9,0.2,2.2,3.9,3.5,2.2,0.4,7.7,2,4.1,Suburban,1,0,172.2,1.0
14,1,7.6,3.5,2.0,0.8,2.8,1.6,1.0,3.8,1.4,6.0,9,7.8,Suburban,1,0,184.3,9.4
27,0,6.1,3.3,3.1,1.8,1.5,1.4,3.2,1.2,0.0,6.4,10,5.6,Suburban,0,1,153.8,0.0
23,2,6.9,5.0,1.6,1.3,2.0,1.9,0.6,1.6,2.0,5.5,7,0.0,Urban,0,0,126.6,5.6
20,0,6.9,6.9,1.5,1.6,2.1,0.0,2.6,2.8,0.0,6.8,3,8.0,Urban,0,1,246.9,5.9
38,0,4.7,4.0,1.0,0.4,1.0,0.0,2.1,2.1,0.0,5.5,5,4.3,Rural,0,1,149.0,2.1
63,1,8.1,4.8,3.9,1.1,2.1,0.3,4.0,1.4,0.0,5.8,1,2.5,Suburban,0,0,95.1,18.8
57,0,4.9,6.8,1.9,1.0,0.0,2.4,2.4,3.4,1.5,7.7,10,6.0,Suburban,1,0,223.4,18.1
56,0,6.8,1.5,0.8,1.1,0.0,2.0,0.1,3.2,2.7,6.7,3,0.0,Rural,0,0,134.5,20.5
17,1,8.5,3.2,2.2,1.3,1.2,3.0,3.2,3.6,1.1,8.2,4,1.9,Rural,1,0,63.8,8.5
18,0,8.8,2.3,1.3,1.1,2.1,0.2,1.5,2.3,1.6,7.9,4,3.4,Suburban,1,0,108.8,6.5
38,1,5.5,4.3,1.6,0.4,1.4,1.8,1.4,0.2,1.7,6.8,7,3.1,Urban,0,1,52.1,16.4
16,0,6.9,3.4,2.3,1.3,2.2,0.1,2.0,2.5,1.9,6.9,5,6.0,Urban,0,1,111.1,11.0
31,0,5.3,1.8,3.5,1.4,0.3,2.3,1.3,1.0,0.2,6.2,9,5.4,Rural,0,1,237.9,11.0
32,0,11.0,3.0,2.1,1.7,2.4,0.3,4.2,0.0,2.8,7.8,7,4.4,Urban,0,0,172.9,0.0
45,1,7.6,4.6,1.3,1.7,3.1,1.7,3.0,2.1,0.9,6.9,2,2.4,Rural,0,0,149.8,16.1
32,0,6.2,1.0,1.5,1.2,0.8,2.2,0.6,2.6,1.5,7.6,8,4.9,Urban,1,0,121.1,15.0
61,0,6.6,1.8,2.7,0.4,2.3,1.5,1.1,4.6,1.1,5.7,2,1.8,Suburban,0,0,143.1,10.0
24,2,6.8,1.6,0.0,0.2,1.5,0.0,0.4,0.9,0.8,4.9,7,4.5,Suburban,0,1,205.7,16.5
59,1,6.9,3.5,1.0,0.9,1.9,4.0,3.2,3.4,2.1,7.1,5,1.5,Urban,1,0,58.6,14.8
13,1,5.5,4.9,2.2,1.5,3.1,1.4,1.9,0.4,1.8,7.3,10,3.6,Rural,0,0,297.0,4.4
38,0,5.2,0.0,0.3,1.4,1.8,0.1,0.8,4.2,0.0,6.6,6,0.1,Suburban,0,1,105.9,8.2
26,1,5.7,3.1,1.7,1.1,2.3,2.9,3.9,1.6,1.6,7.2,4,5.1,Urban,0,1,137.5,1.9
50,0,3.7,1.6,1.5,1.0,0.2,3.0,2.6,2.1,3.3,5.5,5,2.1,Urban,0,1,142.0,21.7
49,0,7.4,4.5,2.9,2.0,2.2,1.6,2.2,2.1,1.4,7.6,5,0.3,Suburban,1,0,140.7,17.8
23,0,4.4,2.6,1.7,1.3,3.1,3.8,2.2,3.5,0.7,7.9,7,1.1,Urban,1,0,116.4,3.5
48,0,3.9,3.2,3.2,1.0,0.6,1.1,0.4,0.6,0.8,7.7,4,2.4,Rural,0,0,193.7,15.0
25,0,6.0,3.0,2.1,0.7,1.2,2.2,2.7,2.3,0.6,6.6,5,1.2,Urban,0,0,207.0,12.2
55,1,5.7,4.7,3.8,0.5,2.2,2.6,1.5,1.7,0.1,7.9,4,4.4,Urban,0,1,197.8,4.5
15,1,6.5,6.1,0.6,0.4,1.9,3.8,3.0,5.4,1.0,5.1,4,2.4,Urban,1,1,154.5,11.0
45,1,4.9,1.3,3.6,0.5,0.1,0.0,2.8,1.1,1.0,7.2,8,4.9,Urban,1,1,120.5,16.9
18,1,5.2,1.6,1.6,1.1,1.7,4.8,1.9,0.0,1.8,7.4,5,2.4,Urban,0,0,140.7,17.5
62,0,7.4,3.5,3.5,1.0,1.2,3.4,1.8,4.7,0.7,7.1,9,4.4,Rural,0,0,145.7,28.7
22,0,7.3,1.8,3.2,0.8,0.5,2.5,4.0,3.1,3.2,5.4,5,3.0,Urban,1,1,101.0,10.8
17,0,7.2,4.4,0.0,1.4,2.9,1.0,0.4,1.5,0.3,6.8,8,2.5,Urban,0,0,158.9,8.1
35,0,6.1,4.6,2.5,1.9,1.5,0.9,1.3,2.5,1.3,6.2,3,0.9,Urban,1,1,240.0,14.5
22,2,6.3,2.2,3.0,0.6,2.5,2.3,3.4,1.5,0.5,4.2,7,3.1,Suburban,1,1,141.5,8.5
56,0,6.5,1.9,3.3,0.7,0.3,2.6,3.8,0.0,0.7,5.1,1,4.5,Suburban,0,1,175.0,5.3
14,0,4.7,2.6,0.8,0.0,2.1,2.4,1.8,2.3,0.9,7.9,5,1.6,Suburban,1,1,117.2,2.6
25,0,8.9,3.2,2.6,1.0,2.6,2.2,1.2,2.3,1.4,6.0,2,3.0,Urban,0,0,194.3,0.0
52,1,8.7,3.5,2.2,0.9,1.3,2.5,1.2,2.9,2.0,7.8,8,1.9,Suburban,1,1,117.1,15.9
14,1,7.6,0.0,2.4,1.4,1.0,0.0,0.3,1.2,0.7,7.9,6,6.9,Suburban,0,0,129.3,0.0
32,1,5.1,1.5,3.0,1.0,0.2,1.7,4.4,1.5,0.0,7.2,5,3.6,Suburban,0,0,175.9,3.0
13,2,7.1,2.4,3.2,0.7,0.6,0.3,1.8,2.0,2.6,5.8,3,3.2,Urban,0,0,100.5,12.3
49,0,8.0,1.8,1.3,1.1,1.0,2.0,2.6,1.2,0.2,7.6,1,2.0,Suburban,1,0,171.6,7.4
21,1,3.6,0.0,2.3,1.3,0.5,3.6,2.6,4.0,1.0,6.8,10,4.8,Urban,0,0,202.6,27.2
29,0,9.4,0.2,2.0,0.2,0.7,0.9,3.8,3.6,1.3,6.6,10,3.0,Urban,0,0,158.1,0.0
21,0,2.5,1.0,1.8,1.5,1.7,1.1,1.5,1.8,1.1,5.4,10,2.9,Urban,0,1,193.4,27.9
23,1,7.4,2.8,1.9,1.7,1.8,1.0,1.6,3.2,0.0,5.9,10,2.9,Urban,0,1,85.4,21.0
27,1,8.9,2.3,2.2,1.3,2.6,1.1,3.0,0.9,2.1,5.4,8,0.8,Urban,1,1,172.4,17.3
36,0,5.8,2.1,1.4,0.5,0.7,2.7,0.0,1.9,0.0,7.7,5,6.0,Suburban,0,0,127.2,21.5
50,1,5.7,4.2,2.9,0.8,1.5,2.9,3.8,4.4,2.2,8.3,9,4.8,Rural,1,0,169.3,13.2
47,1,7.3,4.2,3.3,1.6,1.1,3.8,4.1,3.3,2.4,7.6,7,3.0,Suburban,1,0,229.1,0.0
42,0,9.7,3.2,1.2,0.5,1.0,0.8,2.3,2.9,2.1,6.7,1,2.8,Urban,1,1,0.8,14.1
43,0,5.4,3.2,3.3,1.3,1.2,2.8,0.9,2.0,0.9,6.1,1,1.2,Suburban,1,1,119.0,0.0
61,0,4.4,1.7,1.2,1.0,1.3,3.0,3.0,2.4,1.3,7.1,7,0.0,Suburban,0,0,35.5,5.8
17,1,5.2,1.9,2.9,1.1,1.8,4.0,1.8,0.6,0.5,6.0,7,1.2,Urban,0,1,88.4,9.4
56,1,2.9,0.4,3.3,0.6,1.2,0.9,2.2,2.1,1.3,6.5,9,5.3,Suburban,1,1,126.2,2.7
62,0,7.8,2.6,1.9,1.2,2.7,0.0,2.3,3.0,1.8,5.5,2,2.2,Suburban,1,0,193.0,17.6
26,0,5.0,4.2,1.2,1.1,0.0,1.7,1.2,2.5,0.1,7.3,7,5.2,Urban,0,0,190.4,8.3
23,0,5.6,5.0,1.4,0.2,2.6,5.4,2.4,2.5,1.1,7.3,2,2.9,Urban,1,1,188.9,13.3
21,1,7.8,2.6,2.4,1.0,1.1,0.7,0.2,1.6,0.7,7.6,10,1.3,Urban,1,1,178.0,9.9
46,0,5.2,3.7,4.0,1.3,1.3,2.6,0.0,1.3,2.4,7.2,10,1.5,Rural,1,0,82.9,11.0
24,1,7.5,0.0,0.3,0.8,1.5,0.0,2.4,1.2,0.3,7.1,2,3.5,Urban,1,0,190.1,2.9
47,1,3.9,2.4,2.1,0.0,2.2,4.2,3.3,2.2,1.8,5.2,5,0.0,Urban,1,1,116.1,0.6
47,1,7.9,2.3,1.9,0.9,0.6,0.0,1.4,3.5,1.1,5.2,9,1.5,Urban,1,0,172.4,8.8
13,1,6.7,5.2,1.5,1.7,0.8,0.0,1.3,1.4,1.1,6.9,9,2.1,Rural,0,1,104.1,2.3
52,0,5.8,3.6,1.9,0.8,2.0,2.1,2.8,2.6,1.9,7.8,10,4.6,Urban,1,0,141.0,21.1
34,0,6.3,3.7,1.5,1.7,0.0,2.1,2.0,2.5,0.8,6.2,1,3.6,Suburban,0,0,146.6,0.0
41,1,3.4,3.7,3.2,0.6,1.5,3.7,1.3,3.7,1.3,6.5,7,3.4,Suburban,0,0,167.3,28.7
20,0,6.2,3.1,3.3,0.4,0.7,3.0,2.4,2.5,2.3,6.5,10,3.9,Suburban,1,1,108.0,12.4
23,1,5.7,5.3,2.1,1.0,0.5,0.0,2.0,0.6,0.4,4.3,10,5.1,Rural,1,1,183.1,10.6
53,0,3.5,0.0,1.9,0.6,0.0,1.8,0.5,5.3,1.5,6.8,3,3.1,Urban,1,1,84.3,5.7
49,2,4.7,3.2,1.5,1.2,2.3,1.2,1.9,3.8,2.1,5.8,10,0.9,Rural,0,0,235.0,15.3
26,1,5.7,4.7,2.1,0.8,1.7,0.4,2.2,3.1,1.7,7.2,10,3.4,Rural,0,1,112.4,8.4
42,0,4.8,0.2,3.8,1.7,0.8,2.5,1.4,1.8,2.5,6.5,1,1.3,Rural,0,1,52.1,12.4
47,1,1.2,4.3,1.9,0.8,1.3,3.3,3.1,2.1,1.1,6.3,2,0.0,Suburban,0,0,146.4,16.7
33,1,8.2,1.9,1.2,1.0,0.4,1.0,2.6,0.7,1.9,6.3,6,3.4,Rural,1,1,129.4,15.4
49,1,5.7,3.2,1.6,1.3,1.0,1.6,1.7,2.1,2.3,6.1,10,4.0,Urban,0,1,104.1,19.9
17,0,1.5,1.8,2.8,1.5,1.3,1.7,2.2,2.7,0.0,4.9,2,3.7,Urban,0,1,217.3,14.3
31,0,10.3,4.4,1.3,1.7,1.6,1.2,1.5,2.5,0.8,7.6,2,4.0,Urban,0,1,187.7,2.4
26,1,8.5,2.6,2.0,0.9,1.9,1.5,1.7,4.8,1.6,5.7,4,5.2,Urban,1,1,173.1,0.0
38,0,5.3,4.3,2.5,0.8,0.0,1.2,1.8,3.4,2.1,5.9,3,1.1,Suburban,0,1,102.2,11.7
16,0,4.3,3.7,1.4,0.0,1.9,2.1,0.0,3.8,1.4,6.6,8,2.2,Urban,1,0,123.5,11.8
37,0,6.8,1.8,0.2,2.0,0.0,1.3,2.0,3.2,2.6,5.2,8,0.4,Urban,0,1,119.4,25.4
57,0,6.4,3.8,0.9,1.2,1.9,2.5,2.4,2.7,0.7,5.9,6,3.9,Suburban,0,0,58.7,9.1
54,0,7.1,2.0,1.1,1.4,1.3,1.3,5.0,3.1,0.0,8.8,4,5.5,Rural,1,1,163.6,13.0
37,1,4.3,3.1,1.8,1.3,2.6,2.8,2.5,0.0,2.0,6.9,7,1.9,Suburban,0,1,167.2,16.2
30,1,8.2,2.5,2.0,1.0,0.8,1.3,1.2,2.2,1.1,5.5,9,4.4,Rural,0,1,156.1,14.1
52,2,5.1,4.3,2.8,1.2,2.3,2.7,0.0,0.7,0.4,4.0,2,1.5,Suburban,1,1,161.4,16.8
20,1,7.4,3.8,0.8,0.7,0.3,1.0,0.7,1.0,2.9,7.7,6,4.3,Rural,1,0,93.4,3.5
51,2,4.4,3.0,2.7,0.8,1.6,3.1,1.4,4.1,1.9,5.3,7,0.0,Urban,1,1,105.3,2.2
52,0,11.3,2.0,1.6,0.5,0.0,0.0,1.4,1.1,1.9,5.8,1,6.0,Rural,1,0,134.2,7.8
26,1,7.4,1.1,0.2,1.8,2.4,2.0,1.7,0.8,2.8,6.0,6,0.8,Urban,0,0,219.2,0.0
44,1,11.8,3.2,2.0,1.3,3.2,1.3,1.5,3.0,0.8,5.4,8,3.3,Rural,0,1,208.1,9.7
63,1,7.7,2.1,3.3,2.0,0.8,1.9,1.7,2.4,2.6,6.4,7,5.8,Suburban,0,1,175.8,4.7
50,2,4.9,0.2,2.9,2.1,1.6,0.6,1.5,3.1,1.6,5.8,2,0.7,Suburban,1,0,250.7,12.6
45,1,7.7,1.0,1.9,0.3,1.9,1.8,2.0,4.8,0.6,7.2,2,6.5,Suburban,1,0,175.5,7.9
35,1,7.8,5.4,3.1,1.5,0.0,0.7,0.9,3.2,1.2,6.7,4,7.2,Rural,0,0,181.8,1.9
27,1,6.7,2.0,2.2,0.3,0.8,1.7,0.5,0.5,1.4,8.2,5,4.4,Rural,0,1,224.0,20.5
45,1,7.3,4.6,3.0,1.1,0.7,1.6,1.7,3.7,2.3,8.2,5,3.0,Urban,0,1,184.8,10.7
37,0,7.5,2.5,0.3,1.2,3.9,2.4,2.5,2.2,0.0,5.4,2,2.6,Urban,1,0,232.4,16.9
29,1,4.0,4.9,0.8,0.4,2.5,2.1,0.7,2.7,0.0,6.1,7,4.1,Urban,0,1,151.4,11.5
45,0,3.9,4.8,2.7,0.6,1.3,4.3,1.3,0.4,0.4,9.1,8,4.5,Urban,1,0,118.0,13.7
59,1,4.4,1.8,3.5,1.2,2.3,1.4,1.8,3.2,1.1,5.1,2,0.0,Urban,1,1,145.2,0.0
14,1,6.3,0.0,2.4,1.1,1.7,1.8,1.8,0.8,1.9,7.5,4,2.4,Suburban,1,0,161.9,20.2
26,0,5.6,0.1,1.5,0.5,2.1,5.8,2.9,3.2,0.7,7.2,3,1.8,Urban,0,1,104.8,17.0
52,1,4.0,1.8,1.1,0.7,0.4,1.7,3.1,1.6,1.6,5.5,4,1.5,Suburban,1,0,114.4,9.8
52,2,7.6,5.8,1.7,0.3,2.9,3.1,2.3,3.4,2.8,5.5,5,1.6,Urban,1,1,128.9,12.3
63,0,6.6,2.4,3.2,0.4,0.7,2.7,3.5,0.8,0.0,8.7,6,0.4,Suburban,0,1,95.1,18.0
51,1,6.3,3.2,1.7,0.8,0.8,4.8,1.6,0.5,1.1,8.7,2,6.1,Urban,0,0,120.6,7.0
63,0,5.5,5.0,3.0,1.5,2.1,0.3,3.0,1.8,3.6,7.0,10,1.8,Suburban,1,0,186.7,0.0
18,1,5.2,3.2,2.7,1.6,1.8,0.1,1.3,2.8,0.5,4.8,6,2.7,Suburban,1,0,189.7,7.2
18,1,4.3,3.1,3.7,1.9,1.5,0.7,2.4,1.0,0.4,8.0,9,2.4,Urban,0,1,79.9,11.2
15,2,7.9,3.9,2.2,1.2,2.3,2.2,2.8,2.8,1.7,4.8,8,1.9,Urban,0,0,165.5,9.7
19,0,4.6,3.4,2.0,1.1,0.3,0.8,2.1,3.6,0.7,7.4,1,3.8,Urban,0,1,146.5,20.5
63,2,6.4,2.9,3.1,1.2,3.3,0.0,0.8,0.8,2.3,4.6,9,2.4,Rural,1,1,202.6,2.3
20,0,9.3,1.9,1.1,1.2,1.0,0.9,0.0,2.8,3.7,6.5,10,4.2,Suburban,1,0,136.5,3.3
54,0,5.3,3.1,1.6,0.2,1.4,2.4,2.7,3.2,1.3,7.6,2,6.1,Suburban,0,0,88.0,1.5
64,1,7.9,4.6,0.3,1.9,3.4,0.9,1.7,2.2,3.9,3.1,1,0.8,Urban,0,1,125.7,13.4
27,1,7.1,5.7,0.7,0.0,0.8,3.4,1.8,2.4,0.7,5.9,6,3.6,Urban,1,0,90.1,0.0
59,0,6.6,3.4,3.9,1.6,2.5,0.6,3.8,0.7,1.0,6.7,1,3.6,Urban,1,0,37.2,16.0
41,1,6.9,4.1,2.7,1.0,1.3,2.0,0.9,3.1,0.2,6.1,6,0.6,Urban,1,1,147.3,2.5
45,0,5.8,3.4,0.6,0.5,0.7,1.5,2.9,2.6,0.7,5.7,2,4.3,Urban,1,0,176.0,3.8
64,0,6.1,2.9,3.2,1.3,1.1,2.2,1.1,2.7,1.0,6.3,7,2.5,Urban,0,0,159.4,24.2
42,1,4.9,3.8,1.3,0.9,2.1,2.3,1.8,5.2,1.6,7.7,7,6.2,Suburban,1,0,85.8,19.9
51,0,6.1,4.8,2.6,0.7,2.5,3.9,0.7,2.2,0.0,8.1,4,5.0,Urban,0,1,82.4,11.0
39,0,4.8,1.7,2.6,0.3,1.7,2.8,1.1,2.9,0.7,7.3,2,3.0,Urban,1,0,160.9,0.0
48,1,8.0,0.8,3.7,0.3,0.0,1.5,2.5,4.2,0.7,8.4,7,2.6,Suburban,1,1,234.9,26.1
41,0,2.6,2.2,1.5,0.7,2.1,2.7,3.6,2.4,2.1,5.9,1,6.5,Suburban,1,0,214.7,8.4
50,0,7.0,3.3,1.3,0.8,1.4,2.9,2.5,1.6,1.3,7.2,2,1.8,Suburban,1,0,135.3,12.0
45,1,6.7,4.3,0.0,0.4,0.4,4.5,2.4,3.0,1.3,5.3,2,3.5,Urban,0,1,160.6,17.3
49,0,6.5,1.5,1.9,1.0,1.8,1.8,5.1,1.6,1.3,10.0,1,2.9,Rural,0,0,195.7,0.0
39,2,8.0,0.0,2.7,0.5,2.6,1.9,2.7,4.1,0.0,6.6,9,5.4,Rural,0,0,142.8,4.9
45,1,5.4,2.2,2.9,1.2,1.5,3.6,0.9,3.2,2.8,7.5,6,5.5,Urban,1,0,82.8,9.5
16,0,6.5,2.7,3.3,1.6,2.4,0.0,0.0,1.4,0.3,4.4,3,4.1,Urban,1,1,9.0,11.0
34,1,2.6,1.3,2.3,1.1,2.0,1.8,2.5,0.9,2.1,7.4,6,1.9,Rural,1,0,159.1,0.0
14,0,5.2,1.9,2.5,1.0,2.0,2.8,0.3,2.7,1.0,6.6,7,2.7,Rural,1,1,140.1,12.6
22,0,7.7,4.3,2.1,0.7,1.2,3.3,0.8,2.8,0.6,7.1,3,0.5,Urban,0,1,64.7,10.3
17,1,3.3,3.1,2.7,1.7,2.3,0.0,2.4,0.9,2.2,6.5,4,3.5,Urban,0,0,78.6,23.3
22,1,6.3,3.5,1.1,0.9,2.4,0.4,3.2,3.5,0.0,6.4,10,1.4,Rural,0,0,136.9,18.0
45,0,4.6,2.5,0.6,2.2,2.3,0.0,1.7,3.4,0.1,6.1,1,7.5,Urban,1,1,122.7,7.8
50,0,5.8,1.9,1.2,0.4,1.2,3.0,0.6,2.9,1.4,6.4,6,1.9,Rural,1,1,221.6,8.4
25,0,4.8,2.5,2.2,1.1,2.5,2.2,1.8,3.5,1.4,8.3,6,5.1,Urban,0,1,220.9,18.1
43,1,3.5,3.7,0.7,1.7,1.9,3.7,1.7,1.2,2.0,6.1,9,6.1,Rural,1,0,107.5,12.3
59,0,6.8,0.8,1.4,0.7,0.5,2.0,2.1,1.3,1.9,9.2,2,4.7,Urban,0,0,225.2,0.0
48,0,5.9,5.5,1.4,0.9,1.1,4.7,0.6,2.2,1.1,6.6,5,2.0,Urban,0,1,230.8,26.8
57,2,7.2,3.9,2.8,1.3,1.0,0.9,1.0,1.7,1.3,8.2,5,1.8,Rural,0,1,164.6,2.1
36,1,7.6,2.2,2.7,1.2,0.0,1.6,3.2,3.2,1.1,7.9,7,8.9,Urban,0,1,103.5,29.8
64,0,8.5,4.2,2.1,1.3,2.5,2.5,2.9,3.5,2.6,4.6,5,6.9,Urban,1,0,156.0,13.4
27,0,6.3,4.8,2.5,1.6,4.6,1.1,3.4,1.6,0.2,4.9,10,3.6,Rural,0,1,43.7,4.9
41,1,8.5,2.5,2.5,0.8,2.7,2.5,0.0,1.4,1.2,5.7,4,2.3,Urban,0,0,120.6,0.0
20,0,4.0,2.7,1.6,1.7,1.7,1.9,0.9,3.6,2.0,4.6,10,1.3,Urban,1,0,163.3,16.2
17,1,7.8,5.2,1.5,0.1,1.0,1.8,3.2,1.2,2.3,6.0,2,1.8,Urban,1,1,169.3,0.0
41,0,6.9,6.2,3.5,1.5,0.6,1.8,2.7,2.1,0.5,6.5,8,4.4,Suburban,1,1,127.8,12.9
59,0,6.5,3.0,0.0,1.6,1.7,2.8,2.5,1.2,0.2,7.3,5,7.6,Suburban,0,0,153.5,25.5
16,1,6.9,1.3,1.3,0.6,2.5,1.6,1.6,1.7,0.0,6.7,4,2.8,Rural,0,1,99.0,0.9
24,0,4.1,2.3,1.8,0.3,0.8,0.7,1.3,0.5,0.9,6.5,9,5.4,Suburban,0,0,220.4,15.9
57,0,3.6,4.5,2.6,0.9,4.1,2.1,2.0,4.2,1.5,7.7,2,4.8,Urban,0,0,222.4,3.5
14,1,9.4,1.5,3.1,1.2,0.1,1.2,1.5,3.8,0.7,7.6,3,2.4,Urban,1,1,185.5,19.1
39,2,5.7,2.7,3.9,0.8,1.7,0.8,2.6,1.5,1.9,8.8,8,5.0,Rural,0,0,136.6,10.5
43,2,5.6,3.4,1.9,1.3,1.6,0.0,2.0,3.1,1.1,6.7,4,5.1,Suburban,0,0,108.8,9.8
63,0,3.8,1.6,2.0,2.0,1.5,3.1,0.8,0.6,1.8,3.6,9,4.8,Rural,1,0,192.3,19.7
63,1,3.0,4.6,2.4,0.3,0.9,2.8,2.8,3.3,1.3,7.0,10,2.2,Rural,1,0,159.2,15.0
48,0,5.8,4.0,1.5,0.0,1.6,3.7,3.5,1.4,0.0,9.2,10,4.4,Urban,0,0,99.9,3.6
48,0,5.3,6.0,0.8,1.0,1.1,2.0,3.6,4.1,0.1,7.7,10,5.4,Suburban,0,1,202.9,24.3
38,1,6.0,4.2,1.9,0.7,2.8,3.3,2.8,3.2,2.4,8.0,10,4.9,Suburban,0,1,127.6,0.0
55,0,6.2,1.6,2.7,0.8,3.1,0.9,2.8,2.0,0.3,6.6,9,5.2,Urban,0,0,106.8,12.2
39,0,11.0,3.8,1.8,1.6,1.1,0.0,0.6,2.0,2.1,7.6,10,2.6,Urban,0,1,197.3,3.4
